schema_id,template_id,authored_template_id,category_path,parent_category,leaf_category,sub_category,category_gr,cta_map_key,cta_url,template_status,match_mode,template_file,fingerprint,n_sections,n_rows_total,last_section,last_label,example_count,first_example
sha1:d8a26f54f96aa5e4dffe693072345fc522d6d013,voyrtses_psalidia_isiotika,voyrtses_psalidia_isiotika,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Προσωπική Φροντίδα > Βούρτσες-Ψαλίδια-ισιωτικά,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Προσωπική Φροντίδα,Βούρτσες-Ψαλίδια-ισιωτικά,Βούρτσες-Ψαλίδια-ισιωτικά,Βούρτσες-Ψαλίδια-ισιωτικά,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/vourtses-psalidia,active,category_pool,resources/templates/electronet/voyrtses_psalidia_isiotika.json,11d98a2c7207be9ac07280230be8ec8740cc0363412a63a7b8a9ac03e2fe7398,2,14,Μεταφορά - Αποθήκευση,Tσάντα Μεταφοράς και Αποθήκευσης,1,https://www.electronet.gr/exoplismos-spitioy/gynaikeia-frontida/boyrtses-psalidia/psalidi-mallion-rowenta-cf321l
sha1:7c5d2a32496a5241e0872fbc57a52ce80f405f51,zygaries_somatos,zygaries_somatos_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Προσωπική Φροντίδα > Ζυγαρίες Σώματος,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Προσωπική Φροντίδα,Ζυγαρίες Σώματος,Ζυγαρίες Σώματος,Ζυγαρίες Σώματος,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/zygaries-swmatos,active,direct_single,resources/templates/electronet/zygaries_somatos.json,a98b76fe5ca513583ae77c8f24cf41b6285c584e9ab2c9320cc086356c3fac08,3,17,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,3,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/zygaries-swmatos/psifiakh-zygaria-mpanioy-laica-ps1075l
sha1:be0282a97ba6dbcc40ebdac9ac5969eefa04d34f,koyreytikes_mixanes,koyreytikes_mixanes,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Προσωπική Φροντίδα > Κουρευτικές Μηχανές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Προσωπική Φροντίδα,Κουρευτικές Μηχανές,Κουρευτικές Μηχανές,Κουρευτικές Μηχανές,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/koureutikes-mhxanes,active,direct_single,resources/templates/electronet/koyreytikes_mixanes.json,0ff888d3ce2147eef1fe69940ac69f99fba2127b27a1ab2acaf680129df3bb98,1,18,Επισκόπηση Προϊόντος,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/andriki-peripoiisi/koyreytikes-mihanes/xyristiki-mihani-rowenta-tn2804?v=38913
sha1:68bedf79b52e81d4ef74359fdd51ff9fbd12c831,xyristikes_mixanes,xyristikes_mixanes,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Προσωπική Φροντίδα > Ξυριστικές Μηχανές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Προσωπική Φροντίδα,Ξυριστικές Μηχανές,Ξυριστικές Μηχανές,Ξυριστικές Μηχανές,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/ksyristikes-mhxanes,active,direct_single,resources/templates/electronet/xyristikes_mixanes.json,f405fa2daa5fdcd3bf37534030ce1540f931979757fe865566e8046ef4ed6c4b,1,16,Επισκόπηση Προϊόντος,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/andriki-peripoiisi/xyristikes-mihanes/one-blade-philips-qp654215-pro-360?v=34621
sha1:914fa7805adb25ba0ddccb4db4e8cc40203e17bd,sesoyar,sesoyar,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Προσωπική Φροντίδα > Σεσουάρ,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Προσωπική Φροντίδα,Σεσουάρ,Σεσουάρ,Σεσουάρ,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/sesouar,active,direct_single,resources/templates/electronet/sesoyar.json,d702d6964a73f81f8b99292a113fed03820a4229b1e0a98cfaa44354ddee1aa8,2,19,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/gynaikeia-frontida/sesoyar/sesoyar-mallion-philips-drycare-pro-bhd272-2100-watt?v=20604
sha1:1f6515328769b8a04af246887a49462f485a0c73,syskeyes_apotrixosis,syskeyes_apotrixosis_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Προσωπική Φροντίδα > Συσκευές Αποτρίχωσης,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Προσωπική Φροντίδα,Συσκευές Αποτρίχωσης,Συσκευές Αποτρίχωσης,Συσκευές Αποτρίχωσης,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/syskeues-apotrixwshs,active,direct_single,resources/templates/electronet/syskeyes_apotrixosis.json,5278a6b5dac5360e20a926bacfda09c5b80fbafd140ba34d62bbab6ca542c4eb,1,15,Επισκόπηση Προϊόντος,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/gynaikeia-frontida/syskeyes-apotrihosis/apotrihotiki-mihani-braun-silk-epil-5-se5-050
sha1:7ea393f443280b877a1be95e894e87b4af55297d,siderwma_accessories_consumables,siderwma_accessories_consumables_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σιδέρωμα > Αξεσουάρ - Αναλώσιμα,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σιδέρωμα,Αξεσουάρ - Αναλώσιμα,Αξεσουάρ - Αναλώσιμα,Αξεσουάρ - Αναλώσιμα,https://www.etranoulis.gr/oikiakos-eksoplismos/siderwma/accessories-consumables,active,direct_single,resources/templates/electronet/siderwma_accessories_consumables.json,685d4a830870100caf00130b8776bc539fd5ce70049ff4a5e1b648fb047b7ccc,3,5,Διαστάσεις,Πλάτος,2,https://www.etranoulis.gr/oikiakos-eksoplismos/siderwma/accessories-consumables/stiroplus-sideropano-prestige
sha1:4cd7ca0d1bf63bcb0cbc74b8614e8cfbf561e9ee,sidera,sidera_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σιδέρωμα > Σίδερα,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σιδέρωμα,Σίδερα,Σίδερα,Σίδερα,https://www.etranoulis.gr/oikiakos-eksoplismos/siderwma/sidera,active,direct_single,resources/templates/electronet/sidera.json,762c5e33ffe6a1a6be4f6a86d20b105ccc175457220a7f90867a07977f2467b4,2,20,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/oikiakos-eksoplismos/siderwma/sidera/sidero-atmou-philips-dst3030-70-2400-watt
sha1:70907e9185e67ba9e5d709771d359197c54509df,siderostres,siderostres_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σιδέρωμα > Σιδερώστρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σιδέρωμα,Σιδερώστρες,Σιδερώστρες,Σιδερώστρες,https://www.etranoulis.gr/oikiakos-eksoplismos/siderwma/siderwstres,active,direct_single,resources/templates/electronet/siderostres.json,22a8aeac510eabd2ecb645e07bca3349299f5f93daa2e3ef526424806a3896ad,1,14,Επισκόπηση Προϊόντος,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/sideroma-royhon/siderostres/siderostra-stiroplus-ib820s-prestige-2
sha1:f83a633c717f7d39bc719fea763a755be90f0ae4,systimata_sideromatos,systimata_sideromatos_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σιδέρωμα > Συστήματα Σιδερώματος,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σιδέρωμα,Συστήματα Σιδερώματος,Συστήματα Σιδερώματος,Συστήματα Σιδερώματος,https://www.etranoulis.gr/oikiakos-eksoplismos/siderwma/systhmata-siderwmatos,active,direct_single,resources/templates/electronet/systimata_sideromatos.json,e7214681c9e8b7c3d662a5daf582d4d7adf3ca02fb117e096abc9902c8a85212,4,30,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/siderwma/systhmata-siderwmatos/atmokatharisths-royxon-xeiros-bella-cucina-8013-2000w
sha1:cb837c039f544868f3e2d7696ff2bbc76a4f6abf,gastres,gastres_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Γάστρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Γάστρες,Γάστρες,Γάστρες,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/gastres,active,direct_single,resources/templates/electronet/gastres.json,90c5a32c47b7e494057a5ad4ea1b80ab470153281aa24721d8bcf20b010ade5b,3,12,Γενικά,Βάρος Συσκευής σε Κιλά,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/gastres/tefal-air-gastra-24cm-chyto-alouminio-kokkino
sha1:bedba51a652021af79d3daf464820a053d8b8ea5,diafora_skeyi,diafora_skeyi_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Διάφορα Σκεύη,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Διάφορα Σκεύη,Διάφορα Σκεύη,Διάφορα Σκεύη,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/diafora-skeyh,active,direct_single,resources/templates/electronet/diafora_skeyi.json,1caf29fdfd35bc724757b9678b8507a93829c925888bcf5c834d4dffa4c0435b,3,4,Διαστάσεις,Ύψος,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/diafora-skeyh/aygogdarths-30cm-bra-efficient-a195001
sha1:e8d74dddbc5db8f5c83796e31427d00a1c2de8f9,maxairia,maxairia_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Μαχαίρια,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Μαχαίρια,Μαχαίρια,Μαχαίρια,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/maxairia,active,direct_single,resources/templates/electronet/maxairia.json,80e0d1f431d8c94d7cba0b76aab94020e30bde36b0ab034725e1df76a47778b8,3,5,Διαστάσεις,Μήκος,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/maxairia/maxairi-genikhs-xrhshs-bra-efficient-a198001
sha1:797e05ba81d6746689ccfbc403602e5f142b1052,set,set_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Σετ,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Σετ,Σετ,Σετ,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/set-utensils,manual_only,manual_only,resources/templates/electronet/set.json,6ce83092b996fe7293af802a946669080561810ee601a327952e775ca0872811,1,1,TODO,NEEDS_MANUAL_LABELS,0,
sha1:c7eeb056482b79df83a897552de3cf7ddcc089db,tapsia,tapsia_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Ταψιά,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Ταψιά,Ταψιά,Ταψιά,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/tapsia,active,direct_single,resources/templates/electronet/tapsia.json,fa892d4a4f6ac76637ccbf9132ffc9c3e1fb7b5e89cc684b2f7a1bdb4324bd3d,3,6,Διαστάσεις,Βάθος,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/tapsia/tapsi-vathi-bosch-hez633073
sha1:68bf20e37e7e47b1794b86cfb2cc73509ee4b033,tigania,tigania_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Τηγάνια,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Τηγάνια,Τηγάνια,Τηγάνια,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/thgania,active,direct_single,resources/templates/electronet/tigania.json,99a2c29f471b43626207fc996b1a6d3143625330b46103ec9cfec0a06447e546,1,11,Επισκόπηση Προϊόντος,Χρώμα,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/thgania/krepiera-aloyminioy-antikollhtikh-bra-efficient-a272526
sha1:b542e682075de64d8b91a4ef64c38e04edb061e6,xytres,xytres_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Χύτρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Χύτρες,Χύτρες,Χύτρες,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/xytres,active,direct_single,resources/templates/electronet/xytres.json,a29254d63949ceb55d92a18911a3d8c334617153a7deefa895eaf52717c9d1b8,3,15,Επιπλέον,Χρώμα,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/xytres/bra-a270320-chytra-20cm-3lt-efficient-platinum-plus
sha1:f103dfff84886632a819ab4b17b48f9a89cf9575,xytres_taxytitas,xytres_taxytitas_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκεύη Μαγειρικής > Χύτρες Ταχύτητας,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκεύη Μαγειρικής,Χύτρες Ταχύτητας,Χύτρες Ταχύτητας,Χύτρες Ταχύτητας,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/xytres-taxythtas,active,direct_single,resources/templates/electronet/xytres_taxytitas.json,1712ac448597bd02aa0cf50ed0cebde05c573579349ba7b960670131c7ceb727,2,16,Λειτουργίες & Ασφάλεια,Κωδικός / Μοντέλο,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skeuh-mageirikhs/xytres-taxythtas/fissler-vitaquick-premium-set-quattro-8lt-45lt-kalathi-atmou
sha1:caaede637001f2316ade6c0f4502cc7d8c344b2e,axesoyar_analosima,axesoyar_analosima_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκούπισμα > Αξεσουάρ-Αναλώσιμα,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκούπισμα,Αξεσουάρ-Αναλώσιμα,Αξεσουάρ-Αναλώσιμα,Αξεσουάρ-Αναλώσιμα,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/aksesouar-analwsima,active,direct_single,resources/templates/electronet/axesoyar_analosima.json,a6f911fdf3ebf2db8b710771a70ce31bb962e4ed0cda5d629bc1704cd565d1e5,2,4,Γενικά Χαρακτηριστικά,Συμβατότητα,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/aksesouar-analwsima/sakoules-skoupas-hoover-h85-epa-energy-700
sha1:bdc8c08eec39d21a028f7ee939931aefa032517b,atmokatharistes,atmokatharistes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκούπισμα > Ατμοκαθαριστές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκούπισμα,Ατμοκαθαριστές,Ατμοκαθαριστές,Ατμοκαθαριστές,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/atmokathharistes,active,direct_single,resources/templates/electronet/atmokatharistes.json,cb62f955fb3edce9772401beff2294aa5c6cd6f4bcb4e777295bcaba2d4d9ea2,1,5,Γενικά,Μήκος Καλωδίου σε Μέτρα,1,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/atmokathharistes/atmokatharistis-ariete-4137-vaporijet
sha1:41d4e1d08e82978687d40db7acfe37ec3bcc5fab,skoypakia,skoypakia_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκούπισμα > Σκουπάκια,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκούπισμα,Σκουπάκια,Σκουπάκια,Σκουπάκια,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/skoupakia,active,direct_single,resources/templates/electronet/skoypakia.json,2c2ea11655f2829a9a276f678be82de7da3fb68476173317ebebe726ff90e6c5,2,11,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/skoupakia/skoupaki-rohnson-mamba-m3
sha1:e860a525b12059deb9e0d73c25c597ba3a006dcd,skoypes,skoypes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκούπισμα > Σκούπες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκούπισμα,Σκούπες,Σκούπες,Σκούπες,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/skoupes,active,direct_single,resources/templates/electronet/skoypes.json,af9b5a0ec7ab8910f6db137123a6af2543b5c3de408b5356200c1aae503ebd3f,1,16,Επισκόπηση Προϊόντος,Βάρος Συσκευής σε Κιλά,2,https://www.electronet.gr/oikiakos-eksoplismos/skoupisma/skoupes/bosch-bgls2ba1-skoypa-me-sakoyla-35l-mayro
sha1:1fc367dfe6d6709d07db984b649ee44cc75b8f19,skoypes_stick,skoypes_stick_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκούπισμα > Σκούπες Stick,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκούπισμα,Σκούπες Stick,Σκούπες Stick,Σκούπες Stick,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/skoupes-stick,active,direct_single,resources/templates/electronet/skoypes_stick.json,399b46c0799258f9c07fd53418ee8d8bd6a576d3252a2d16884951cf5f187890,2,11,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/skoupes-stick/skoupa-stick-bosch-unlimited-7-bbs711w-leyko-18v-40min
sha1:f8946b92f12cb64ac319de114c2e5c850d916b79,skoypes_rompot,skoypes_rompot_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Σκούπισμα > Σκούπες Ρομπότ,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Σκούπισμα,Σκούπες Ρομπότ,Σκούπες Ρομπότ,Σκούπες Ρομπότ,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/skoupes-robot,active,direct_single,resources/templates/electronet/skoypes_rompot.json,9e5435ca53a704afedfad53aecdca5774bd97e74e848355fdcc25b0d0331a3a0,1,6,Επισκόπηση προϊόντος,Σφουγγάρισμα,2,https://www.etranoulis.gr/oikiakos-eksoplismos/skoupisma/skoupes-robot/irobot-skoypa-robot-roomba-combo-j5-grafitis
sha1:2eedb0213b528ef32b7a917fdc436b1a9d19f763,vrastires,vrastires_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Βραστήρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Βραστήρες,Βραστήρες,Βραστήρες,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/vrasthres,active,direct_single,resources/templates/electronet/vrastires.json,4ef32308481c4d521634de992dbbad2cfb365f4e182a5d4c37194abdd712719e,3,20,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/vrasthres/vrasthras-bosch-TWK7L460-inox-2440W
sha1:d9dea745de8a37a14d73593871aba2a0d66e9cb9,diafores_syskeyes,diafores_syskeyes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Διάφορες Συσκευές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Διάφορες Συσκευές,Διάφορες Συσκευές,Διάφορες Συσκευές,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/diafores-syskeyes,active,direct_single,resources/templates/electronet/diafores_syskeyes.json,7102b8bcdd75ada84f1569259b4000e628fede3cc8ebc4a0efd92337e3463508,2,5,Γενικά Χαρακτηριστικά,Χωρητικότητα,1,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/diafores-syskeyes/doxeio-mpoykali-gyalio-me-filtro-laica-b01aa01
sha1:b82bdc75c8785ba0f2e4456f2c0b111a6ce42099,zygaries_koyzinas,zygaries_koyzinas_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Ζυγαριές Κουζίνας,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Ζυγαριές Κουζίνας,Ζυγαριές Κουζίνας,Ζυγαριές Κουζίνας,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/zygaries-kouzinas,active,direct_single,resources/templates/electronet/zygaries_koyzinas.json,c68b300011c5d9692f3dbe7fe545b3b8d76c171cd24ce7e3433a3b3c57ee9a80,2,12,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/zygaries-kouzinas/zygaria-kouzinas-kenwood-wep60000bk-mavro
sha1:a567e471ff29cfcfaa60abc31d6a1ef8dba7f3cc,ilektrika_mprikia,ilektrika_mprikia_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Ηλεκτρικά μπρίκια,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Ηλεκτρικά μπρίκια,Ηλεκτρικά μπρίκια,Ηλεκτρικά μπρίκια,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/brikia,active,direct_single,resources/templates/electronet/ilektrika_mprikia.json,e19f8127753fb11478c14742cbf315ad7cc1f0a337bfd0d816546537a987351b,3,12,Γενικά Χαρακτηριστικά,Βάρος Συσκευής σε Κιλά,2,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/brikia/mpriki-kafe-singer-meraki-cm1110-br-ilektriko-800w-3-flitzania
sha1:cd9ee57d9fa534540b89587b8b4f0384fb81bbf6,ravdomplenter,ravdomplenter_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Κοπτήρια-Ράβδοι,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Κοπτήρια-Ράβδοι,Ραβδομπλεντερ,Ραβδομπλεντερ,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/kopthria-ravdoi,active,direct_single,resources/templates/electronet/ravdomplenter.json,5a00400029d13ad2144aecaac42307621ea7c41e9f81ef5b4e1d9a057a9b51f7,2,15,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/kopthria-ravdoi/braun-hb701-mq7000x-ravdomplenter-1000w-060l-activeblade
sha1:ab7f7f01069363c6c1087cd543c721dca45f5dcf,koyzinomixanes,koyzinomixanes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Κουζινομηχανές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Κουζινομηχανές,Κουζινομηχανές,Κουζινομηχανές,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/kouzinomhxanes,active,direct_single,resources/templates/electronet/koyzinomixanes.json,419d77e786c6b5e839c4abda82b81406a3532315ab8a538aed30838792f34a9b,3,21,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/kouzinomhxanes/kouzinomhxanh-gruppe-ou6336c
sha1:57b40ef0e66f093bce485e9b538c060b2fa70b0e,kreatomixnes,kreatomixnes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Κρεατομηχανές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Κρεατομηχανές,Κρεατομηχνές,Κρεατομηχνές,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/kreatomhxanes,active,direct_single,resources/templates/electronet/kreatomixnes.json,4251ec330fe66482982a8fd186ebd3eb9be012a9dfc3d3aeb1cefc3fb85be687,1,9,ΧΑΡΑΚΤΗΡΙΣΤΙΚΑ,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/kreatomhxanes/meat-grinder-boch-mfw3630i
sha1:b86315dad620d37ebb3f1de79973db72d907bcd4,mixer,mixer_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Συσκευές Κουζίνας > Μίξερ,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Συσκευές Κουζίνας,Μίξερ,Μίξερ,Μίξερ,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/mixer,active,direct_single,resources/templates/electronet/mixer.json,df1e36f067b3d7ed267e59eaa5533f9a287dad38679af8746d83bda3b3029245,2,12,Γενικά Χαρακτηριστικά,Διαστάσεις Συσκευής σε Εκατοστά. (Υ χ Π χ Β,1,https://www.etranoulis.gr/oikiakos-eksoplismos/syskeues-kouzinas/mixer/mixer-heiros-kenwood-hmp-50000-wh
